VARIABLES = "X", "Y" 
ZONE I=15, J=93, F=POINT
0.830063 -1.026455 
0.905743 -1.312976 
1.001461 -1.639767 
1.119622 -2.012828 
1.263101 -2.438875 
1.435163 -2.925325 
1.639300 -3.479980 
1.878616 -4.109574 
2.152474 -4.811513 
2.676717 -6.124696 
0.678419 -0.032255 
0.669998 -0.187356 
0.673252 -0.362129 
0.691285 -0.559393 
0.723533 -0.783110 
0.769778 -1.037817 
0.830732 -1.328533 
0.907800 -1.660838 
1.002878 -2.040984 
1.118257 -2.475962 
1.256555 -2.973484 
1.420575 -3.541668 
1.612811 -4.187530 
1.832755 -4.908502 
2.253679 -6.258962 
0.639975 -0.035184 
0.633371 -0.190593 
0.635453 -0.366116 
0.648907 -0.564568 
0.673353 -0.790006 
0.708461 -1.047122 
0.754647 -1.341103 
0.812895 -1.677707 
0.884592 -2.063377 
0.971431 -2.505318 
1.075358 -3.011471 
1.198461 -3.590197 
1.342600 -4.248737 
1.507386 -4.984540 
1.822464 -6.364047 
0.597686 -0.038186 
0.593724 -0.193668 
0.595630 -0.369605 
0.605148 -0.568840 
0.622102 -0.795481 
0.646186 -1.054312 
0.677588 -1.350630 
0.716901 -1.690313 
0.764999 -2.079936 
0.822972 -2.526851 
0.892079 -3.039163 
0.973677 -3.625401 
1.068974 -4.292964 
1.177689 -5.039316 
1.385083 -6.439459 
0.551169 -0.041199 
0.551203 -0.196484 
0.553970 -0.372499 
0.560157 -0.572125 
0.569902 -0.799460 
0.583069 -1.059321 
0.599692 -1.357050 
0.619997 -1.698589 
0.644357 -2.090587 
0.673253 -2.540476 
0.707252 -3.056452 
0.746969 -3.647141 
0.792947 -4.320031 
0.845016 -5.072592 
0.943576 -6.484847 
0.500000 -0.044117 
0.506493 -0.198885 
0.510965 -0.374674 
0.514228 -0.574326 
0.516950 -0.801867 
0.519273 -1.062079 
0.521126 -1.360299 
0.522393 -1.702472 
0.522950 -2.095261 
0.522672 -2.546114 
0.521433 -3.063247 
0.519102 -3.655308 
0.515558 -4.329808 
0.510740 -5.084213 
0.500000 -6.500000 
0.448831 -0.046556 
0.461447 -0.200671 
0.467462 -0.376013 
0.467790 -0.575361 
0.463508 -0.802634 
0.454997 -1.062526 
0.442085 -1.360316 
0.424317 -1.701901 
0.401078 -2.093896 
0.371641 -2.543700 
0.335191 -3.059481 
0.290858 -3.649834 
0.237858 -4.322222 
0.176246 -5.074106 
0.056424 -6.484847 
0.402314 -0.048286 
0.417997 -0.201744 
0.424392 -0.376457 
0.421329 -0.575183 
0.409872 -0.801712 
0.390467 -1.060612 
0.362782 -1.357050 
0.326012 -1.696823 
0.279052 -2.086439 
0.220583 -2.533186 
0.149107 -3.045110 
0.063025 -3.630685 
-0.039095 -4.297260 
-0.157077 -5.042279 
-0.385083 -6.439459 
0.360025 -0.049386 
0.376959 -0.202123 
0.382429 -0.376006 
0.375275 -0.573778 
0.356330 -0.799078 
0.325904 -1.056302 
0.283429 -1.350462 
0.227722 -1.687195 
0.157190 -2.072848 
0.069923 -2.514535 
-0.036241 -3.020114 
-0.163609 -3.597865 
-0.314245 -4.254962 
-0.487842 -4.988827 
-0.822464 -6.364047 
0.321581 -0.049928 
0.338594 -0.201848 
0.341946 -0.374685 
0.329943 -0.571155 
0.303121 -0.794723 
0.261515 -1.049576 
0.204233 -1.340518 
0.129689 -1.672981 
0.035799 -2.053091 
-0.079920 -2.487727 
-0.220275 -2.984496 
-0.388262 -3.551417 
-0.586545 -4.195425 
-0.814676 -4.913925 
-1.253679 -6.258962 
0.286632 -0.049981 
0.302885 -0.200966 
0.303098 -0.372528 
0.285525 -0.567332 
0.250429 -0.788647 
0.197471 -1.040415 
0.125376 -1.327191 
0.032137 -1.654148 
-0.084821 -2.027139 
-0.228536 -2.452751 
-0.402434 -2.938277 
-0.610165 -3.491411 
-0.854965 -4.118798 
-1.136225 -4.817825 
-1.676717 -6.124696 
0.254860 -0.049607 
0.269686 -0.199521 
0.265893 -0.369565 
0.242117 -0.562325 
0.198375 -0.780848 
0.133905 -1.028803 
0.047017 -1.310451 
-0.064731 -1.630662 
-0.204392 -1.994965 
-0.375534 -2.409600 
-0.582173 -2.881490 
-0.828572 -3.417946 
-1.118497 -4.025274 
-1.451165 -4.700855 
-2.089607 -5.961873 
0.225977 -0.048863 
0.238788 -0.197551 
0.230256 -0.365820 
0.199739 -0.556141 
0.147024 -0.771317 
0.070911 -1.014712 
-0.030718 -1.290260 
-0.160738 -1.602480 
-0.322657 -1.956533 
-0.520548 -2.358263 
-0.758972 -2.814171 
-1.042762 -3.331136 
-1.376165 -3.915085 
-1.758205 -4.563406 
-2.490423 -5.771254 
0.199719 -0.047799 
0.209951 -0.195087 
0.196062 -0.361306 
0.158356 -0.548777 
0.096394 -0.760033 
0.008543 -0.998105 
-0.107737 -1.266563 
-0.255735 -1.569542 
-0.439389 -1.911792 
-0.663236 -2.298717 
-0.932338 -2.736352 
-1.252042 -3.231104 
-1.627025 -3.788489 
-2.056094 -4.405928 
-2.877296 -5.553726 
0.175848 -0.046461 
0.182931 -0.192151 
0.163160 -0.356027 
0.117896 -0.540217 
0.046463 -0.746957 
-0.053182 -0.978920 
-0.183981 -1.239283 
-0.349606 -1.531763 
-0.554390 -1.860662 
-0.803289 -2.230909 
-1.101811 -2.648042 
-1.455755 -3.117962 
-1.870172 -3.645759 
-2.343629 -4.228919 
-3.248422 -5.310304 
0.154147 -0.044887 
0.157485 -0.188758 
0.131386 -0.349971 
0.078258 -0.530426 
-0.002824 -0.732028 
-0.114283 -0.957068 
-0.259425 -1.208306 
-0.442269 -1.489014 
-0.667496 -1.803018 
-0.940429 -2.154747 
-1.266960 -2.549215 
-1.653278 -2.991801 
-2.104738 -3.487165 
-2.619650 -4.032910 
-3.602072 -5.042123 
0.134420 -0.043110 
0.133381 -0.184912 
0.100568 -0.343116 
0.039318 -0.519348 
-0.051554 -0.715153 
-0.174813 -0.932421 
-0.334081 -1.173473 
-0.533676 -1.441113 
-0.778577 -1.738676 
-1.074412 -2.070073 
-1.427390 -2.439783 
-1.844018 -2.852664 
-2.329892 -3.312958 
-2.883048 -3.818451 
-3.936595 -4.750434 
0.116485 -0.041157 
0.110398 -0.180608 
0.070532 -0.335421 
0.000933 -0.506900 
-0.099846 -0.696204 
-0.234859 -0.904800 
-0.407996 -1.134556 
-0.623817 -1.387798 
-0.887536 -1.667361 
-1.205021 -1.976635 
-1.582730 -2.319571 
-2.027410 -2.700522 
-2.544833 -3.123349 
-3.132754 -3.586097 
-4.250434 -4.436595 
0.100181 -0.039049 
0.088327 -0.175830 
0.041094 -0.326826 
-0.037065 -0.492965 
-0.147848 -0.674998 
-0.294550 -0.873952 
-0.481261 -1.091237 
-0.712720 -1.328699 
-0.994312 -1.588676 
-1.332072 -1.874053 
-1.732630 -2.188280 
-2.202905 -2.535241 
-2.748780 -2.918475 
-3.367735 -3.336386 
-4.542123 -4.102072 
0.085359 -0.036799 
0.066976 -0.170552 
0.012061 -0.317245 
-0.074868 -0.477383 
-0.195752 -0.651282 
-0.354059 -0.839527 
-0.554011 -1.043070 
-0.800455 -1.263290 
-1.098872 -1.502052 
-1.455392 -1.761768 
-1.876745 -2.045437 
-2.369948 -2.356541 
-2.940949 -2.698380 
-3.586978 -3.069823 
-4.810304 -3.748422 
0.071885 -0.034416 
0.046159 -0.164730 
-0.016774 -0.306559 
-0.112707 -0.459926 
-0.243797 -0.624700 
-0.413616 -0.801028 
-0.626435 -0.989421 
-0.887132 -1.190822 
-1.201207 -1.406670 
-1.574810 -1.638967 
-2.014703 -1.890334 
-2.527946 -2.163949 
-3.120521 -2.462974 
-3.789464 -2.786861 
-5.053726 -3.377296 
0.059635 -0.031899 
0.025699 -0.158298 
-0.045646 -0.294598 
-0.150865 -0.440273 
-0.292295 -0.594744 
-0.473525 -0.757740 
-0.698788 -0.929375 
-0.972903 -1.110218 
-1.301311 -1.301357 
-1.690119 -1.504481 
-2.146062 -1.721946 
-2.676212 -1.956741 
-3.286588 -2.212013 
-3.974134 -2.487895 
-5.271254 -2.990423 
0.048500 -0.029240 
0.005416 -0.151152 
-0.074833 -0.281110 
-0.189704 -0.417952 
-0.341660 -0.560660 
-0.534198 -0.708597 
-0.771404 -0.861573 
-1.057948 -1.019889 
-1.399146 -1.184408 
-1.801008 -1.356640 
-2.270223 -1.538818 
-2.813878 -1.733882 
-3.438081 -1.945076 
-4.139831 -2.173271 
-5.461873 -2.589607 
0.038376 -0.026412 
-0.014898 -0.143119 
-0.104694 -0.265698 
-0.229725 -0.392220 
-0.392481 -0.521242 
-0.596209 -0.651899 
-0.844716 -0.783879 
-1.142443 -0.917406 
-1.494544 -1.053294 
-1.906932 -1.193048 
-2.386275 -1.338937 
-2.939744 -1.493984 
-3.573646 -1.661594 
-4.285239 -1.843328 
-5.624696 -2.176717 
0.029173 -0.023371 
-0.035514 -0.133880 
-0.135767 -0.247637 
-0.271757 -0.361635 
-0.445738 -0.474165 
-0.660425 -0.584530 
-0.919246 -0.692625 
-1.226419 -0.798845 
-1.586981 -0.904167 
-2.006826 -1.010271 
-2.492714 -1.119605 
-3.052042 -1.235333 
-3.691491 -1.360960 
-4.408791 -1.498518 
-5.758962 -1.753679 
0.020806 -0.020027 
-0.056902 -0.122744 
-0.169337 -0.224814 
-0.317761 -0.322070 
-0.503292 -0.413728 
-0.728061 -0.499884 
-0.995314 -0.580905 
-1.309241 -0.657540 
-1.674945 -0.731087 
-2.098488 -0.803513 
-2.586922 -0.877463 
-3.148073 -0.956121 
-3.789181 -1.042819 
-4.508607 -1.139629 
-5.864047 -1.322464 
0.013200 -0.016194 
-0.080453 -0.107012 
-0.209208 -0.188779 
-0.371219 -0.261273 
-0.566987 -0.326150 
-0.799076 -0.384171 
-1.071138 -0.435995 
-1.387713 -0.482606 
-1.754261 -0.525526 
-2.177264 -0.566856 
-2.664284 -0.609163 
-3.223741 -0.655234 
-3.863491 -0.707713 
-4.582488 -0.768167 
-5.939459 -0.885083 
0.006286 -0.011367 
-0.110260 -0.073148 
-0.255811 -0.118212 
-0.427865 -0.156431 
-0.629344 -0.189391 
-0.863969 -0.217611 
-1.136144 -0.241508 
-1.451018 -0.261788 
-1.814620 -0.279584 
-2.233994 -0.296430 
-2.717260 -0.314061 
-3.273349 -0.334173 
-3.910545 -0.358190 
-4.628119 -0.386856 
-5.984847 -0.443576 
-0.000000 -0.000000 
-0.131607 -0.000000 
-0.282089 -0.000000 
-0.456615 -0.000000 
-0.658962 -0.000000 
-0.893232 -0.000000 
-1.164118 -0.000000 
-1.477060 -0.000000 
-1.838381 -0.000000 
-2.255413 -0.000000 
-2.736524 -0.000000 
-3.290836 -0.000000 
-3.926747 -0.000000 
-4.643585 -0.000000 
-6.000000 -0.000000 
0.006286 0.011367 
-0.110260 0.073148 
-0.255811 0.118212 
-0.427865 0.156431 
-0.629344 0.189391 
-0.863969 0.217611 
-1.136144 0.241508 
-1.451018 0.261788 
-1.814620 0.279584 
-2.233994 0.296430 
-2.717260 0.314061 
-3.273349 0.334173 
-3.910545 0.358190 
-4.628119 0.386856 
-5.984847 0.443576 
0.013200 0.016194 
-0.080453 0.107012 
-0.209208 0.188779 
-0.371219 0.261273 
-0.566987 0.326150 
-0.799076 0.384171 
-1.071138 0.435995 
-1.387713 0.482606 
-1.754261 0.525526 
-2.177264 0.566856 
-2.664284 0.609163 
-3.223741 0.655234 
-3.863491 0.707713 
-4.582488 0.768167 
-5.939459 0.885083 
0.020806 0.020027 
-0.056902 0.122744 
-0.169337 0.224814 
-0.317761 0.322070 
-0.503292 0.413728 
-0.728061 0.499884 
-0.995314 0.580905 
-1.309241 0.657540 
-1.674945 0.731087 
-2.098488 0.803513 
-2.586922 0.877463 
-3.148073 0.956121 
-3.789182 1.042819 
-4.508607 1.139629 
-5.864047 1.322464 
0.029173 0.023371 
-0.035514 0.133880 
-0.135767 0.247637 
-0.271757 0.361635 
-0.445738 0.474165 
-0.660425 0.584530 
-0.919246 0.692625 
-1.226419 0.798845 
-1.586981 0.904167 
-2.006826 1.010271 
-2.492714 1.119605 
-3.052042 1.235333 
-3.691491 1.360960 
-4.408791 1.498518 
-5.758962 1.753679 
0.038376 0.026412 
-0.014898 0.143119 
-0.104694 0.265698 
-0.229725 0.392220 
-0.392481 0.521242 
-0.596209 0.651899 
-0.844716 0.783879 
-1.142443 0.917406 
-1.494544 1.053294 
-1.906932 1.193048 
-2.386275 1.338937 
-2.939744 1.493984 
-3.573646 1.661594 
-4.285239 1.843328 
-5.624696 2.176717 
0.048500 0.029240 
0.005416 0.151152 
-0.074833 0.281110 
-0.189704 0.417952 
-0.341660 0.560660 
-0.534198 0.708597 
-0.771404 0.861573 
-1.057948 1.019889 
-1.399146 1.184408 
-1.801008 1.356640 
-2.270223 1.538818 
-2.813878 1.733882 
-3.438081 1.945076 
-4.139831 2.173271 
-5.461873 2.589607 
0.059635 0.031899 
0.025699 0.158298 
-0.045646 0.294598 
-0.150865 0.440273 
-0.292295 0.594744 
-0.473525 0.757740 
-0.698788 0.929375 
-0.972903 1.110218 
-1.301311 1.301357 
-1.690119 1.504481 
-2.146062 1.721946 
-2.676212 1.956741 
-3.286588 2.212013 
-3.974134 2.487895 
-5.271254 2.990423 
0.071885 0.034416 
0.046159 0.164730 
-0.016774 0.306559 
-0.112707 0.459926 
-0.243797 0.624700 
-0.413616 0.801028 
-0.626435 0.989421 
-0.887132 1.190822 
-1.201207 1.406670 
-1.574810 1.638967 
-2.014703 1.890334 
-2.527946 2.163949 
-3.120521 2.462974 
-3.789464 2.786861 
-5.053726 3.377296 
0.085359 0.036799 
0.066976 0.170552 
0.012061 0.317245 
-0.074868 0.477383 
-0.195752 0.651282 
-0.354059 0.839527 
-0.554011 1.043070 
-0.800455 1.263290 
-1.098872 1.502052 
-1.455392 1.761768 
-1.876745 2.045437 
-2.369948 2.356541 
-2.940949 2.698380 
-3.586978 3.069823 
-4.810304 3.748422 
0.100181 0.039049 
0.088327 0.175830 
0.041094 0.326826 
-0.037065 0.492965 
-0.147848 0.674998 
-0.294550 0.873952 
-0.481261 1.091237 
-0.712720 1.328699 
-0.994312 1.588676 
-1.332072 1.874053 
-1.732630 2.188280 
-2.202905 2.535241 
-2.748780 2.918475 
-3.367735 3.336386 
-4.542123 4.102072 
0.116485 0.041157 
0.110398 0.180608 
0.070532 0.335421 
0.000933 0.506900 
-0.099846 0.696204 
-0.234859 0.904800 
-0.407996 1.134556 
-0.623817 1.387798 
-0.887536 1.667361 
-1.205021 1.976635 
-1.582730 2.319571 
-2.027410 2.700522 
-2.544833 3.123349 
-3.132754 3.586097 
-4.250434 4.436595 
0.134420 0.043110 
0.133381 0.184912 
0.100568 0.343116 
0.039318 0.519348 
-0.051554 0.715153 
-0.174813 0.932421 
-0.334081 1.173473 
-0.533676 1.441113 
-0.778577 1.738676 
-1.074412 2.070073 
-1.427390 2.439783 
-1.844018 2.852664 
-2.329892 3.312958 
-2.883048 3.818451 
-3.936595 4.750434 
0.154147 0.044887 
0.157485 0.188758 
0.131386 0.349971 
0.078258 0.530426 
-0.002824 0.732028 
-0.114283 0.957068 
-0.259425 1.208306 
-0.442269 1.489014 
-0.667496 1.803018 
-0.940429 2.154747 
-1.266960 2.549215 
-1.653278 2.991801 
-2.104738 3.487165 
-2.619650 4.032910 
-3.602072 5.042123 
0.175848 0.046461 
0.182931 0.192151 
0.163160 0.356027 
0.117896 0.540217 
0.046463 0.746957 
-0.053182 0.978920 
-0.183981 1.239283 
-0.349606 1.531763 
-0.554390 1.860662 
-0.803289 2.230909 
-1.101811 2.648042 
-1.455755 3.117962 
-1.870172 3.645759 
-2.343629 4.228919 
-3.248422 5.310304 
0.199719 0.047799 
0.209951 0.195087 
0.196062 0.361306 
0.158356 0.548777 
0.096394 0.760033 
0.008543 0.998105 
-0.107737 1.266563 
-0.255735 1.569542 
-0.439389 1.911792 
-0.663236 2.298717 
-0.932338 2.736352 
-1.252042 3.231104 
-1.627025 3.788489 
-2.056094 4.405928 
-2.877296 5.553726 
0.225977 0.048863 
0.238788 0.197551 
0.230256 0.365820 
0.199739 0.556141 
0.147024 0.771317 
0.070911 1.014712 
-0.030718 1.290260 
-0.160738 1.602480 
-0.322657 1.956533 
-0.520548 2.358263 
-0.758972 2.814171 
-1.042762 3.331136 
-1.376165 3.915085 
-1.758205 4.563406 
-2.490423 5.771254 
0.254860 0.049607 
0.269686 0.199521 
0.265893 0.369565 
0.242117 0.562325 
0.198375 0.780848 
0.133905 1.028803 
0.047017 1.310451 
-0.064731 1.630662 
-0.204392 1.994965 
-0.375534 2.409600 
-0.582173 2.881490 
-0.828572 3.417946 
-1.118497 4.025274 
-1.451165 4.700855 
-2.089607 5.961873 
0.286632 0.049981 
0.302885 0.200966 
0.303098 0.372528 
0.285525 0.567332 
0.250429 0.788647 
0.197471 1.040415 
0.125376 1.327191 
0.032137 1.654148 
-0.084821 2.027139 
-0.228536 2.452751 
-0.402434 2.938277 
-0.610165 3.491411 
-0.854965 4.118798 
-1.136225 4.817825 
-1.676717 6.124696 
0.321581 0.049928 
0.338594 0.201848 
0.341946 0.374685 
0.329943 0.571155 
0.303121 0.794723 
0.261515 1.049576 
0.204233 1.340518 
0.129689 1.672981 
0.035799 2.053091 
-0.079920 2.487727 
-0.220275 2.984496 
-0.388262 3.551417 
-0.586545 4.195425 
-0.814676 4.913925 
-1.253679 6.258962 
0.360025 0.049386 
0.376959 0.202123 
0.382429 0.376006 
0.375275 0.573778 
0.356330 0.799078 
0.325904 1.056302 
0.283429 1.350462 
0.227722 1.687195 
0.157190 2.072848 
0.069923 2.514535 
-0.036241 3.020114 
-0.163609 3.597865 
-0.314245 4.254962 
-0.487842 4.988827 
-0.822464 6.364047 
0.402314 0.048286 
0.417997 0.201744 
0.424392 0.376457 
0.421329 0.575183 
0.409872 0.801712 
0.390467 1.060612 
0.362782 1.357050 
0.326012 1.696823 
0.279052 2.086439 
0.220583 2.533186 
0.149107 3.045110 
0.063025 3.630685 
-0.039095 4.297260 
-0.157077 5.042279 
-0.385083 6.439459 
0.448831 0.046556 
0.461447 0.200671 
0.467462 0.376013 
0.467790 0.575361 
0.463508 0.802634 
0.454997 1.062526 
0.442085 1.360316 
0.424317 1.701901 
0.401078 2.093896 
0.371641 2.543700 
0.335191 3.059481 
0.290858 3.649834 
0.237858 4.322222 
0.176246 5.074106 
0.056424 6.484847 
0.500000 0.044117 
0.506493 0.198885 
0.510965 0.374674 
0.514228 0.574326 
0.516950 0.801867 
0.519273 1.062079 
0.521126 1.360299 
0.522393 1.702472 
0.522950 2.095261 
0.522672 2.546114 
0.521433 3.063247 
0.519102 3.655308 
0.515558 4.329808 
0.510740 5.084213 
0.500000 6.500000 
0.551169 0.041199 
0.551203 0.196484 
0.553970 0.372499 
0.560157 0.572125 
0.569902 0.799460 
0.583069 1.059321 
0.599692 1.357050 
0.619997 1.698589 
0.644357 2.090587 
0.673253 2.540476 
0.707252 3.056452 
0.746969 3.647141 
0.792947 4.320031 
0.845016 5.072592 
0.943576 6.484847 
0.597686 0.038186 
0.593724 0.193668 
0.595630 0.369605 
0.605148 0.568840 
0.622102 0.795481 
0.646186 1.054312 
0.677588 1.350630 
0.716901 1.690313 
0.764999 2.079936 
0.822972 2.526851 
0.892079 3.039163 
0.973677 3.625401 
1.068974 4.292964 
1.177689 5.039316 
1.385083 6.439459 
0.639975 0.035184 
0.633371 0.190593 
0.635453 0.366116 
0.648907 0.564568 
0.673353 0.790006 
0.708461 1.047122 
0.754647 1.341103 
0.812895 1.677707 
0.884592 2.063377 
0.971431 2.505318 
1.075358 3.011471 
1.198461 3.590197 
1.342600 4.248737 
1.507386 4.984540 
1.822464 6.364047 
0.678419 0.032255 
0.669998 0.187356 
0.673252 0.362129 
0.691285 0.559393 
0.723533 0.783110 
0.769778 1.037817 
0.830732 1.328533 
0.907800 1.660838 
1.002878 2.040984 
1.118257 2.475962 
1.256555 2.973484 
1.420575 3.541668 
1.612811 4.187530 
1.832755 4.908502 
2.253679 6.258962 
0.713368 0.029438 
0.703701 0.184012 
0.709034 0.357710 
0.732241 0.553386 
0.772584 0.774858 
0.830063 1.026455 
0.905743 1.312976 
1.001461 1.639767 
1.119622 2.012828 
1.263101 2.438875 
1.435163 2.925325 
1.639300 3.479980 
1.878616 4.109574 
2.152474 4.811513 
2.676717 6.124696 
0.745140 0.026756 
0.734693 0.180589 
0.742918 0.352902 
0.771812 0.546594 
0.820504 0.765296 
0.889287 1.013082 
0.979613 1.294478 
1.093757 1.614544 
1.234623 1.978972 
1.405643 2.394147 
1.610703 2.867121 
1.853951 3.405322 
2.139060 4.015141 
2.465255 4.693955 
3.089607 5.961873 
0.774023 0.024220 
0.763241 0.177098 
0.775074 0.347730 
0.810084 0.539049 
0.867330 0.754457 
0.947453 0.997727 
1.052306 1.273067 
1.184598 1.585204 
1.347706 1.939469 
1.545594 2.341857 
1.782732 2.799004 
2.063874 3.317897 
2.393226 3.904535 
2.769852 4.556275 
3.490423 5.771254 
0.800281 0.021833 
0.789629 0.173539 
0.805700 0.342204 
0.847170 0.530766 
0.913130 0.742353 
1.004595 0.980398 
